,economy,microsoft,obama,palestine,Others,Top_1%,Top_20%,Top_5%,SentimentHeadline,SentimentTitle,Publish_weekday,Face_pop_rank,LinkedIn_pop_rank
20141,1,0,0,0,1,0,0,0,-0.138209056667454,0.0,2,0,1
20142,0,1,0,0,0,0,1,0,0.0260643017571343,0.0441941738241592,4,0,0
20143,0,1,0,0,0,0,1,0,-0.22447277095973997,-0.11588541666666699,1,0,1
20144,0,1,0,0,0,0,1,0,-0.0212742105859944,0.077969990079365,3,0,1
20145,0,1,0,0,0,0,1,0,-0.10301604980200699,0.0382732772309872,4,0,0
20146,0,1,0,0,0,0,1,0,-0.0924375041531461,0.0,1,0,0
20147,0,1,0,0,0,0,1,0,0.04778455322141299,0.27953622482974105,0,0,0
20148,0,1,0,0,0,0,1,0,-0.0931694990624911,-0.0294627825494394,5,0,0
20149,0,1,0,0,0,0,1,0,0.46875,0.0,3,0,1
20150,0,1,0,0,0,0,1,0,-0.10947006737996401,0.0444623091641725,4,0,1
20151,0,1,0,0,0,0,1,0,-0.0760637972414547,-0.0629940788348713,1,0,0
20152,0,1,0,0,0,0,1,0,0.0,0.0,0,0,1
20153,0,1,0,0,0,0,1,0,-0.128149483639244,-0.14961093723281899,1,0,0
20154,0,1,0,0,0,0,1,0,-0.0557060899505544,-0.145472488837857,3,0,0
20155,0,1,0,0,0,0,1,0,-0.00289603352857051,0.0,5,0,0
20156,0,1,0,0,0,0,1,0,-0.0831152816057847,-0.172030009920635,1,0,0
20157,0,1,0,0,0,0,1,0,-0.0336663897696319,0.0,1,0,0
20158,0,1,0,0,0,0,1,0,0.11458333333333301,0.0,2,0,0
20159,0,1,0,0,0,0,1,0,0.0503222719148165,0.0104166666666667,3,0,0
20160,0,1,0,0,0,0,1,0,0.111803398874989,0.22097086912079603,5,0,0
20161,0,1,0,0,0,0,1,0,0.0860309002014606,0.0,3,0,0
20162,0,1,0,0,0,0,1,0,-0.0818317088384971,0.0,5,0,0
20163,0,1,0,0,0,0,1,0,0.0747215051768652,-0.167705098312484,3,0,0
20164,0,1,0,0,0,0,1,0,0.156385810542806,0.0,4,0,0
20165,0,1,0,0,0,0,1,0,0.12769834573382902,0.0477430555555557,5,0,0
20166,0,1,0,0,0,0,1,0,-0.0603786330063573,0.0,5,0,0
20167,1,0,0,0,1,0,0,0,-0.17485926343809002,0.0,4,1,0
20168,1,0,0,0,1,0,0,0,0.141838298239478,0.0296463530640786,4,0,0
20169,0,0,1,0,1,0,0,0,0.0,-0.132582521472478,0,0,0
20170,0,1,0,0,1,0,0,0,-0.16833194884815902,-0.117274273429143,6,0,0
20171,0,0,1,0,1,0,0,0,0.125778823734363,-0.0590569489076918,6,0,0
20172,0,0,1,0,1,0,0,0,0.06477579968272901,0.0110485434560398,6,0,0
20173,1,0,0,0,1,0,0,0,0.12053867740189803,0.15811388300841903,0,0,0
20174,1,0,0,0,0,0,1,0,0.0771504344088984,-0.169600131324992,4,0,0
20175,0,0,1,0,0,0,1,0,-0.254950975679639,-0.0296463530640786,1,1,0
20176,0,0,1,0,0,0,1,0,0.107340638442929,0.40515586927637,3,0,0
20177,0,0,1,0,0,0,1,0,0.0545544725589981,0.176776695296637,0,1,1
20178,1,0,0,0,0,0,1,0,-0.251556734577602,0.121340667924269,5,0,0
20179,0,0,1,0,0,0,1,0,0.10001653302483,-0.25,6,0,0
20180,0,0,1,0,0,0,1,0,0.00666252238611283,-0.229166666666667,2,0,0
20181,0,0,1,0,0,0,1,0,-0.0955898891127341,-0.00200468843468607,3,0,0
20182,0,0,1,0,0,0,1,0,-0.00833471108540239,-0.063836028857119,3,0,0
20183,0,0,1,0,0,0,1,0,0.0204579272096243,-0.0544395483265408,5,0,0
20184,1,0,0,0,0,0,1,0,-0.25651546743402204,0.0903674601287197,0,0,0
20185,0,0,1,0,0,0,1,0,0.00868810058571146,-0.0953390962262113,4,0,0
20186,0,0,1,0,0,0,1,0,0.18414239093399695,0.0,3,0,0
20187,0,0,1,0,0,0,1,0,0.0599627014750154,-0.251557647468726,0,1,0
20188,0,0,1,0,0,0,1,0,0.10228963604812101,0.0472455591261534,2,0,0
20189,0,1,0,0,0,0,1,0,-0.00589342823064089,-0.11858541225631401,0,0,0
20190,0,0,1,0,0,0,1,0,-0.0492325699856982,0.0188444590361102,5,0,0
20191,0,0,1,0,0,0,1,0,0.13638618139749498,-0.132582521472478,1,0,1
20192,0,0,1,0,0,0,1,0,-0.0387573097372666,0.0672453703703703,2,0,0
20193,0,0,1,0,0,0,1,0,0.0363696483726653,0.197866819879157,0,0,0
20194,0,0,1,0,0,0,1,0,-0.0808557668656768,-0.10300925925925901,5,0,0
20195,0,0,1,0,0,0,1,0,0.110773282467821,0.0,3,0,0
20196,0,0,1,0,0,0,1,0,0.0,-0.179022360843047,1,0,0
20197,0,1,0,0,1,0,0,0,-0.10138838820672698,-0.115489144530597,4,0,0
20198,0,1,0,0,1,0,0,0,-0.0988211768802618,-0.0395284707521047,4,0,0
20199,0,1,0,0,1,0,0,0,-0.135534369137099,0.0,4,0,0
20200,0,1,0,0,1,0,0,0,-0.24549512651549105,-0.11858541225631401,0,0,0
20201,0,1,0,0,1,0,0,0,-0.133247705915289,-0.121442069343821,2,0,0
20202,0,1,0,0,1,0,0,0,0.16724593627494502,-0.193689506685313,1,0,1
20203,1,0,0,0,0,0,1,0,-0.11056724533396302,0.0,4,0,0
20204,0,1,0,0,0,0,1,0,-0.22360679774997896,-0.0416666666666667,1,0,1
20205,0,1,0,0,0,0,1,0,-0.039975134316677007,-0.0790569415042095,4,0,0
20206,1,0,0,0,0,0,1,0,0.13638618139749498,-0.19764235376052397,0,0,0
20207,0,1,0,0,0,0,1,0,-0.0964596832158964,0.175347222222222,0,0,0
20208,0,1,0,0,0,0,1,0,-0.164892558719466,0.0932180122129084,3,0,1
20209,0,1,0,0,0,0,1,0,-0.0629887292464079,0.11306675421666099,3,0,0
20210,0,1,0,0,0,0,1,0,-0.14063662435711,0.0395284707521047,0,0,0
20211,0,1,0,0,0,0,1,0,-0.0754834078722246,-0.0395284707521047,0,0,1
20212,0,1,0,0,0,0,1,0,-0.186550626811159,-0.166666666666667,1,0,0
20213,0,1,0,0,0,0,1,0,0.10707465277777803,0.0130208333333333,2,0,1
20214,1,0,0,0,1,0,0,0,-0.119925402950031,0.0730222787649271,4,0,0
20215,1,0,0,0,1,0,0,0,-0.10660035817780499,-0.0595362090259799,3,0,0
20216,1,0,0,0,1,0,0,0,-0.0382732772309872,0.0,2,0,0
20217,1,0,0,0,1,0,0,0,-0.07062273729279599,-0.10429391581454901,1,0,1
20218,1,0,0,0,1,0,0,0,0.0130321508785672,0.0,0,0,0
20219,1,0,0,0,1,0,0,0,-0.078192905271403,-0.0944911182523068,3,0,1
20220,0,0,1,0,1,0,0,0,-0.10425720702853698,-0.0416666666666667,4,1,0
20221,0,1,0,0,1,0,0,0,0.276996527777778,0.10206207261596599,4,0,0
20222,0,1,0,0,1,0,0,0,-0.0383391203703703,-0.288675134594813,3,0,0
20223,0,1,0,0,1,0,0,0,0.00608049170717348,-0.0833333333333333,3,0,0
20224,0,1,0,0,0,0,1,0,0.0382024007916706,-0.10705627495361698,4,0,0
20225,0,1,0,0,0,0,1,0,0.0739005007274863,0.125,3,0,0
20226,0,1,0,0,0,0,1,0,0.0709208143266975,0.10206207261596599,5,0,0
20227,0,1,0,0,0,0,1,0,-0.030799316576347,0.0411337519592286,0,0,0
20228,0,1,0,0,0,0,1,0,0.11294530761424901,0.260015716980576,4,0,0
20229,0,1,0,0,0,0,1,0,0.0266500895444513,-0.11858541225631401,2,0,0
20230,0,1,0,0,0,0,1,0,-0.119925402950031,-0.0452008063050318,4,0,0
20231,0,1,0,0,0,0,1,0,-0.0521286035142687,0.0,1,0,0
20232,0,1,0,0,0,0,1,0,0.0217202514642787,0.0724688630455255,2,0,0
20233,0,1,0,0,0,0,1,0,0.281349657300622,0.14363106492851802,4,0,0
20234,0,1,0,0,0,0,1,0,0.0251773914890096,-0.0441941738241592,4,0,0
20235,0,1,0,0,0,0,1,0,0.142991655473168,0.176776695296637,2,0,0
20236,0,1,0,0,0,0,1,0,0.15564466073934802,0.0833333333333333,0,0,0
20237,0,1,0,0,0,0,1,0,-0.19136244853446302,-0.021654214599487,4,0,0
20238,0,1,0,0,0,0,1,0,-0.0603010281153608,0.106302508033845,0,0,0
20239,0,1,0,0,0,0,1,0,0.286111111111111,-0.19444444444444395,4,0,0
20240,0,1,0,0,0,0,1,0,0.056984657210581,0.26516504294495497,0,0,0
20241,0,1,0,0,0,0,1,0,-0.0044769335688626,0.0,1,0,0
20242,0,1,0,0,0,0,1,0,0.145774580896919,0.0,3,0,0
20243,0,1,0,0,0,0,1,0,-0.0762488673077357,0.0,4,0,0
20244,0,1,0,0,0,0,1,0,0.0755085870426121,0.125,2,0,0
20245,0,1,0,0,0,0,1,0,-0.117289357907105,-0.0208333333333333,2,0,0
20246,0,1,0,0,0,0,1,0,0.0999378357916924,0.188982236504614,3,0,0
20247,0,1,0,0,0,0,1,0,0.15613412544483402,0.086616858397948,2,0,0
20248,0,1,0,0,0,0,1,0,-0.0408575281537883,-0.23497479835973398,3,0,0
20249,0,1,0,0,0,0,1,0,0.0609537378123128,-0.0595362090259799,2,0,0
20250,0,1,0,0,0,0,1,0,0.0809348413859684,-0.0439205230578942,3,0,0
20251,0,1,0,0,0,0,1,0,-0.008334935743372759,0.0790569415042095,0,0,0
20252,0,1,0,0,0,0,1,0,-0.0132300688668738,0.026876345788871003,1,0,1
20253,0,1,0,0,0,0,1,0,0.15,0.00883883476483184,6,0,0
20254,0,1,0,0,0,0,1,0,0.147751696513953,0.0790569415042095,1,0,0
20255,1,0,0,0,1,0,0,0,0.0,0.0,4,0,0
20256,1,0,0,0,1,0,0,0,-0.23717082451262803,0.0,2,0,0
20257,0,1,0,0,1,0,0,0,0.149304122247642,0.26516504294495497,4,0,0
20258,0,1,0,0,1,0,0,0,-0.134781743648955,0.0833333333333333,4,0,0
20259,0,1,0,0,1,0,0,0,-0.0897916666666667,0.0790569415042095,0,0,0
20260,0,1,0,0,1,0,0,0,0.0559016994374947,0.0472455591261534,2,0,0
20261,0,1,0,0,1,0,0,0,0.16366341767699402,-0.0441941738241592,1,0,0
20262,0,1,0,0,1,0,0,0,-0.0716924168345505,0.0708683386892301,4,0,1
20263,1,0,0,0,1,0,0,0,0.0536458333333334,-0.26516504294495497,1,0,1
20264,1,0,0,0,1,0,0,0,-0.266500895444513,-0.16296601597658703,4,0,1
20265,0,1,0,0,1,0,0,0,0.06268008536995401,-0.14823462470186702,0,0,1
20266,0,1,0,0,1,0,0,0,-0.00442103237146374,0.0347222222222223,3,0,1
20267,0,1,0,0,1,0,0,0,0.266500895444513,-0.007365695637359759,0,0,1
20268,0,1,0,0,1,0,0,0,-0.0007092081432671031,-0.0876011408797426,1,0,1
20269,0,1,0,0,1,0,0,0,0.0949924523057795,0.10138109562487099,1,0,0
20270,0,0,1,0,1,0,0,0,-0.0760208801249753,0.0616625022054794,4,1,0
20271,0,0,1,0,1,0,0,0,0.0316826734182473,-0.0472455591261534,0,0,0
20272,1,0,0,0,1,0,0,0,-0.26961397516051,0.0,4,0,0
20273,1,0,0,0,1,0,0,0,-0.0177667263629675,0.0220970869120796,0,0,0
20274,1,0,0,0,1,0,0,0,-0.141666666666667,-0.0441941738241592,0,0,0
20275,1,0,0,0,1,0,0,0,-0.151017174085224,-0.197916666666667,6,0,0
20276,0,0,1,0,1,0,0,0,0.24326681639992104,-0.25,5,0,0
20277,0,0,1,0,1,0,0,0,-0.0545544725589981,-0.0541265877365274,6,0,0
20278,0,0,1,0,1,0,0,0,-0.0612862922306825,0.195446327607629,0,0,0
20279,0,0,1,0,1,0,0,0,-0.11965418959323701,0.0520031433961152,0,0,0
20280,1,0,0,0,1,0,0,0,-0.211731969609534,-0.20412414523193198,5,1,0
20281,1,0,0,0,1,0,0,0,-0.32278062930740503,0.10206207261596599,2,1,0
20282,0,0,0,1,0,0,1,0,-0.225,-0.135416666666667,5,0,0
20283,0,0,0,1,0,0,1,0,-0.0673445399904688,-0.0502340982474665,6,1,0
20284,0,0,0,1,0,0,1,0,-0.05,0.166666666666667,6,0,0
20285,0,0,0,1,0,0,1,0,0.1,0.15811388300841903,4,0,0
20286,0,0,1,0,0,0,1,0,-0.11458333333333301,0.0494105884401309,0,1,0
20287,0,0,0,1,0,0,1,0,-0.10206207261596599,-0.188982236504614,0,0,0
20288,0,0,0,1,0,0,1,0,0.12478490798373401,-0.27933452664820696,3,1,0
20289,0,0,0,1,0,0,1,0,-0.317173641849953,-0.11306675421666099,4,1,0
20290,0,0,0,1,0,0,1,0,-0.19883997034843698,-0.166666666666667,1,1,0
20291,0,0,0,1,0,0,1,0,0.17988810442504605,0.0,3,1,0
20292,0,0,0,1,0,0,1,0,-0.125108648434245,0.0395284707521047,3,0,0
20293,0,0,0,1,0,0,1,0,-0.0255155181539914,-0.0196418550329598,4,0,0
20294,0,0,0,1,0,0,1,0,-0.0333333333333332,0.076388888888889,1,1,0
20295,0,0,0,1,0,0,1,0,-0.217750140690556,-0.15467960838455702,0,0,0
20296,0,0,0,1,0,0,1,0,-0.0979166666666666,-0.125,1,0,0
20297,0,0,0,1,0,0,1,0,-0.0559016994374947,-0.11858541225631401,4,1,0
20298,0,0,0,1,0,0,1,0,-0.0456125280749851,0.181680523171858,4,0,0
20299,0,0,0,1,0,0,1,0,0.00698771242968684,0.0392837100659193,5,1,0
20300,0,0,0,1,0,0,1,0,0.0603707088837089,-0.0280656380856067,3,1,0
20301,0,0,0,1,0,0,1,0,-0.0521286035142687,0.0,0,0,0
20302,0,0,0,1,0,0,1,0,-0.0394999999999999,0.0,1,1,0
20303,0,0,0,1,0,0,1,0,0.09375,0.0395284707521047,5,1,0
20304,0,0,0,1,0,0,1,0,-0.0132309436689289,0.0833333333333333,1,1,0
20305,0,0,0,1,0,0,1,0,-0.179575138840035,-0.135416666666667,4,0,0
20306,0,0,0,1,0,0,1,0,-0.0799502686333539,-0.0520833333333333,0,1,0
20307,0,0,0,1,0,0,1,0,-0.19837691836269397,-0.0936353465578036,0,1,0
20308,0,0,0,1,0,0,1,0,0.32646359691952803,0.0376889180722205,1,0,0
20309,1,0,0,0,1,0,0,0,-0.16290188598209,0.0127577590769957,5,0,0
20310,0,1,0,0,1,0,0,0,0.04677577822762201,-0.253091553998869,5,0,1
20311,1,0,0,0,1,0,0,0,0.00144801676428535,0.0691748238161833,6,0,0
20312,1,0,0,0,1,0,0,0,-0.156054421768707,0.21041666666666697,6,0,0
20313,1,0,0,0,1,0,0,0,0.0988752181321678,0.25515518153991396,6,0,0
20314,1,0,0,0,1,0,0,0,0.0626831229316391,-0.0658807845868411,2,1,0
20315,1,0,0,0,1,0,0,0,-0.10774508330402101,-0.17456698660542902,2,0,0
20316,1,0,0,0,1,0,0,0,0.121198711231459,0.0416666666666667,6,0,0
20317,0,1,0,0,1,0,0,0,-0.0716768298321195,-0.106302508033845,1,0,0
20318,1,0,0,0,1,0,0,0,-0.116666666666667,-0.081252967657104,6,0,1
20319,1,0,0,0,1,0,0,0,-0.0799502686333539,0.0,1,0,0
20320,0,1,0,0,1,0,0,0,-0.0497184455521791,0.10975738712167699,6,0,0
20321,1,0,0,0,1,0,0,0,0.0303169531295416,-0.0557481913151593,1,0,1
20322,0,1,0,0,1,0,0,0,0.00217202514642787,0.0619279375116306,6,0,0
20323,0,1,0,0,1,0,0,0,-0.0403096936130374,0.039351851851852006,5,0,0
20324,0,1,0,0,1,0,0,0,-0.21333333333333301,-0.30151134457776396,6,0,0
20325,0,1,0,0,1,0,0,0,0.129993214555712,0.0138106793200497,0,0,0
20326,0,1,0,0,1,0,0,0,0.17083333333333303,0.0516006803088228,5,0,0
20327,0,1,0,0,1,0,0,0,-0.20277777777777803,-0.140335349846953,0,0,0
20328,0,0,1,0,1,0,0,0,-0.0111042039768546,0.0395284707521047,6,0,0
20329,0,0,1,0,1,0,0,0,-0.0242464322484436,0.0,0,1,0
20330,1,0,0,0,1,0,0,0,-0.0547520493721066,0.0,6,0,0
20331,1,0,0,0,1,0,0,0,-0.0600508989912848,0.0441941738241592,2,0,1
20332,0,0,0,1,1,0,0,0,0.09375,-0.0441941738241592,0,0,0
20333,1,0,0,0,1,0,0,0,-0.008821312302958729,-0.14699074074074098,1,0,0
20334,1,0,0,0,1,0,0,0,0.258092700604382,0.257060185185185,0,1,0
20335,1,0,0,0,1,0,0,0,-0.29795833333333305,-0.339200262649984,2,0,0
20336,1,0,0,0,1,0,0,0,0.075,0.13191121325277197,0,0,1
20337,1,0,0,0,1,0,0,0,-0.0204579272096243,0.10206207261596599,6,0,0
20338,0,0,1,0,1,0,0,0,0.0675135601792766,0.0337629891063643,0,1,0
20339,0,0,1,0,1,0,0,0,0.15,0.22097086912079603,1,1,0
20340,0,0,1,0,1,0,0,0,-0.13275,-0.0416666666666667,3,1,0
20341,0,0,1,0,1,0,0,0,-0.0886510179083719,0.0510310363079829,0,0,0
20342,0,0,0,1,1,0,0,0,0.176658045242799,-0.0398431826393881,0,0,0
20343,1,0,0,0,1,0,0,0,0.0546875,-0.0376889180722205,0,1,1
20344,0,1,0,0,1,0,0,0,-0.0315430541087593,-0.0444648645899943,0,0,0
20345,0,1,0,0,1,0,0,0,0.20178834032098497,0.0,2,0,0
20346,0,1,0,0,1,0,0,0,-0.2406640625,0.559016994374947,0,0,0
20347,0,1,0,0,1,0,0,0,0.0289713541666667,0.0,5,0,0
20348,0,0,1,0,1,0,0,0,0.111803398874989,-0.176776695296637,0,1,0
20349,0,1,0,0,1,0,0,0,0.126633498741125,-0.0277777777777777,4,0,0
20350,1,0,0,0,1,0,0,0,-0.0876032789953707,0.11306675421666099,0,0,0
20351,0,1,0,0,1,0,0,0,-0.08930431353897,0.0625,0,0,0
20352,0,1,0,0,1,0,0,0,-0.0318234423260821,-0.0241562876818418,6,0,0
20353,1,0,0,0,1,0,0,0,-0.0695048046856915,0.111111111111111,0,0,0
20354,1,0,0,0,1,0,0,0,0.1774170064198,0.11805555555555601,6,0,0
20355,1,0,0,0,1,0,0,0,-0.11644395523829701,0.17286650422458402,4,0,0
20356,1,0,0,0,1,0,0,0,0.0286769667338202,0.0,5,0,0
20357,0,0,1,0,1,0,0,0,0.139948217109838,-0.572394216752006,0,1,1
20358,0,0,1,0,1,0,0,0,-0.0799502686333539,0.0219852022087954,1,1,1
20359,0,0,1,0,1,0,0,0,0.0334564611894568,0.0,0,1,1
20360,0,0,1,0,1,0,0,0,0.0646363399746033,-0.0833333333333333,1,1,1
20361,0,0,1,0,1,0,0,0,0.0018184824186332,0.0025125945381479302,3,1,0
20362,0,1,0,0,1,0,0,0,-0.0433238170640584,-0.0559016994374947,0,0,0
20363,0,1,0,0,1,0,0,0,-0.0353483826596541,0.0,0,0,0
20364,0,1,0,0,1,0,0,0,0.27555464089549897,-0.11048543456039801,1,0,0
20365,0,1,0,0,1,0,0,0,-0.0920052682710064,-0.00411754903667747,0,0,0
20366,0,1,0,0,1,0,0,0,-0.0186550626811159,0.0,0,0,0
20367,0,1,0,0,1,0,0,0,0.0545544725589981,0.0,0,0,0
20368,0,1,0,0,1,0,0,0,-0.0573539334676404,-0.166666666666667,0,0,0
20369,0,1,0,0,1,0,0,0,0.0,0.0,0,0,0
20370,0,1,0,0,1,0,0,0,-0.0416666666666667,0.0994368911043582,0,0,0
20371,0,1,0,0,1,0,0,0,0.0318943976924893,-0.138675049056307,1,0,0
20372,0,1,0,0,1,0,0,0,-0.0115359978432048,-0.28385549562475604,0,0,0
20373,0,1,0,0,1,0,0,0,-0.0454620604658317,-0.0883883476483184,4,0,0
20374,0,1,0,0,1,0,0,0,-0.104481585442525,0.0,4,0,0
20375,0,1,0,0,1,0,0,0,-0.0776293034921978,0.0,0,0,0
20376,0,1,0,0,1,0,0,0,-0.0028960335285703,-0.0737114968893088,2,0,0
20377,0,1,0,0,1,0,0,0,-0.100187015751577,0.0,4,0,0
20378,0,1,0,0,1,0,0,0,0.0469861573768567,0.0,2,0,0
20379,0,1,0,0,1,0,0,0,0.0110832883259756,0.11587959431792601,3,0,0
20380,1,0,0,0,1,0,0,0,0.133250447722257,0.24705294220065502,0,0,1
20381,1,0,0,0,1,0,0,0,0.0850517271799715,-0.204861111111111,0,0,0
20382,1,0,0,0,1,0,0,0,0.0909508593886249,0.0,0,0,0
20383,1,0,0,0,1,0,0,0,-0.0403995704104865,0.0,0,0,0
20384,0,1,0,0,1,0,0,0,-0.10742741907223599,-0.075,4,0,0
20385,1,0,0,0,1,0,0,0,-0.0984651399713962,-0.00658807845868402,4,0,0
20386,1,0,0,0,1,0,0,0,-0.202706616445599,0.0441941738241592,6,0,0
20387,1,0,0,0,1,0,0,0,0.0893271519915868,-0.00941581425642502,1,0,0
20388,1,0,0,0,1,0,0,0,-0.0287926382950267,0.0935568998979688,1,0,1
20389,0,0,1,0,0,0,1,0,0.0654213974104072,0.40824829046386296,0,0,1
20390,0,0,1,0,0,0,1,0,0.0013975424859373699,0.206597222222222,1,1,1
20391,0,0,1,0,0,0,1,0,-0.0403995704104863,-0.153093108923949,1,1,0
20392,0,0,1,0,0,0,1,0,0.0303169531295416,-0.0416666666666667,2,1,1
20393,0,0,1,0,0,0,1,0,-0.00592224212098902,-0.25364102065933897,4,1,0
20394,0,0,1,0,0,0,1,0,-0.17856942737165601,0.0,6,1,1
20395,0,0,1,0,0,0,1,0,0.445281395112499,0.140335349846953,0,1,1
20396,1,0,0,0,0,0,1,0,0.014969103983675,0.0535724619609326,1,0,0
20397,0,0,1,0,0,0,1,0,-0.0333126119305641,-0.14961093723281899,2,1,1
20398,0,0,1,0,0,0,1,0,-0.15,-0.0472455591261534,2,1,0
20399,0,0,1,0,0,0,1,0,-0.143384833669101,0.0,5,0,1
20400,0,0,1,0,0,0,1,0,-0.143384833669101,0.0,5,1,0
20401,0,0,0,1,0,0,1,0,0.109108945117996,-0.288675134594813,0,1,0
20402,1,0,0,0,0,0,1,0,0.0932753134055796,0.0559016994374947,0,1,0
20403,0,0,1,0,0,0,1,0,0.0,-0.05524271728019901,4,1,1
20404,0,0,1,0,0,0,1,0,0.17855559994782397,0.0,1,1,0
20405,0,0,1,0,0,0,1,0,0.0,-0.0885110241093668,2,0,1
20406,0,0,1,0,0,0,1,0,0.0266500895444513,0.0925225532887172,4,0,1
20407,0,0,1,0,0,0,1,0,-0.0249705319512546,0.0651988715940917,3,0,1
20408,1,0,0,0,0,0,1,0,0.102062105328163,-0.11934824056203099,3,1,1
20409,0,0,1,0,0,0,1,0,-0.0420984571284102,-0.22360679774997896,0,1,1
20410,1,0,0,0,0,0,1,0,-0.191051331879795,0.0,2,0,1
20411,0,0,1,0,0,0,1,0,0.0414556948469242,0.22360679774997896,1,1,1
20412,1,0,0,0,0,0,1,0,-0.025,-0.18569627100960395,3,0,1
20413,0,0,1,0,0,0,1,0,-0.05625,0.0,4,1,1
20414,1,0,0,0,0,0,1,0,0.105946101490518,-0.11048543456039801,2,0,1
20415,0,0,1,0,0,0,1,0,0.0356119473649014,-0.0416666666666667,0,0,0
20416,0,0,1,0,0,0,1,0,0.0999477282462047,0.0586805555555556,6,1,1
20417,0,0,1,0,0,0,1,0,-0.23814483610392,0.0,0,1,1
20418,0,0,1,0,0,0,1,0,0.0799502686333539,0.0559016994374947,1,0,0
20419,0,0,1,0,0,0,1,0,0.0459279326771846,0.0,3,0,0
20420,0,0,1,0,0,0,1,0,0.0686836090716627,-0.503813581595415,0,0,0
20421,0,1,0,0,1,0,0,0,-0.284100889152764,-0.166666666666667,0,0,0
20422,0,1,0,0,1,0,0,0,0.0245523187911996,0.0,0,0,0
20423,1,0,0,0,0,0,1,0,-0.0672392404545682,-0.11858541225631401,0,0,0
20424,0,0,1,0,0,0,1,0,-0.0573539334676404,-0.0159876543209877,2,0,0
20425,1,0,0,0,0,0,1,0,-0.0651607543928359,-0.0376889180722205,3,0,0
20426,1,0,0,0,0,0,1,0,-0.0901229429788267,-0.0370867360416948,2,0,0
20427,0,1,0,0,0,0,1,0,-0.200738767136742,0.0703826062533978,0,0,0
20428,1,0,0,0,0,0,1,0,-0.0668333333333333,-0.0957540432856782,2,0,0
20429,1,0,0,0,0,0,1,0,-0.13227633141745698,-0.353553390593274,0,0,0
20430,1,0,0,0,0,0,1,0,-0.0938314863256836,-0.15811388300841903,2,0,0
20431,1,0,0,0,0,0,1,0,-0.18639444790991,-0.0416666666666667,0,0,0
20432,0,0,1,0,0,0,1,0,0.104815686445303,-0.0416666666666667,0,1,0
20433,0,0,0,1,0,0,1,0,-0.0703833138681054,-0.125,2,1,0
20434,0,0,1,0,0,0,1,0,0.0266500895444513,-0.14768725198412697,0,1,0
20435,0,1,0,0,0,0,1,0,-0.0369244274892736,-0.0883883476483184,0,1,1
20436,0,0,1,0,0,0,1,0,0.0625,0.0308646247155656,0,1,0
20437,0,0,1,0,0,0,1,0,-0.10001653302483,-0.0708948205095887,2,0,0
20438,0,0,1,0,0,0,1,0,-0.11688071851846801,0.0395284707521047,2,1,0
20439,0,0,1,0,0,0,1,0,-0.0441941738241592,-0.132582521472478,3,0,0
20440,0,0,0,1,0,0,1,0,-0.35492124834555,-0.138675049056307,4,1,0
20441,0,0,1,0,0,0,1,0,0.0014175287863327699,-0.0734933902408299,2,1,0
20442,0,0,1,0,0,0,1,0,-0.0559016994374947,0.0944911182523068,2,1,0
20443,0,0,1,0,0,0,1,0,-0.301993521131755,0.0,4,1,0
20444,0,0,1,0,0,0,1,0,0.13638618139749498,0.19764235376052397,2,1,0
20445,0,0,1,0,0,0,1,0,0.34248085550926594,0.22613350843332297,2,1,0
20446,0,0,1,0,0,0,1,0,0.10606601717798199,-0.0902777777777777,1,1,0
20447,0,0,0,1,0,0,1,0,-0.172229747539442,0.0376889180722205,2,1,0
20448,0,0,1,0,0,0,1,0,-0.21666666666666698,0.0441941738241592,4,1,1
20449,0,0,0,1,0,0,1,0,-0.22125,0.0,4,1,0
20450,0,1,0,0,0,0,1,0,-0.153002951360423,0.0416666666666667,0,1,0
20451,0,0,1,0,0,0,1,0,0.03125,0.0,1,1,0
20452,0,0,1,0,0,0,1,0,-0.2598383730584,-0.0913171077458175,2,1,0
20453,0,0,1,0,0,0,1,0,-0.17805710769421,-0.19764235376052397,4,1,0
20454,0,0,1,0,0,0,1,0,-0.17810606200708498,0.0,1,1,0
20455,0,0,1,0,0,0,1,0,-0.11003567203908801,0.10364452469860601,2,1,0
20456,0,0,1,0,0,0,1,0,-0.165822779387697,0.0413461048443799,4,1,1
20457,1,0,0,0,0,0,1,0,-0.0122572584461365,0.0753778361444409,0,0,0
20458,0,0,1,0,0,0,1,0,0.137410465599555,0.0962333980811254,1,0,0
20459,0,0,1,0,0,0,1,0,0.0599627014750154,0.0790569415042095,4,1,1
20460,0,0,1,0,0,0,1,0,0.171374881376124,0.246708475056689,3,1,1
20461,0,0,1,0,0,0,1,0,0.0859375,-0.207485252990022,4,1,0
20462,0,0,0,1,0,0,1,0,-0.157723317036011,0.0347222222222223,5,1,0
20463,0,0,0,1,0,0,1,0,-0.0765465544619743,-0.132582521472478,3,1,0
20464,0,0,1,0,0,0,1,0,0.0286769667338202,-0.0691748238161833,2,0,0
20465,0,1,0,0,1,0,0,0,-0.21050302477042898,0.1875,0,0,1
20466,1,0,0,0,1,0,0,0,-0.0202423110688333,0.0,2,0,0
20467,0,1,0,0,1,0,0,0,-0.0678425925925926,0.0,0,0,1
20468,0,1,0,0,1,0,0,0,-0.121267812518166,0.0,5,0,0
20469,0,1,0,0,1,0,0,0,-0.027277236279499,-0.0472455591261534,3,0,0
20470,0,1,0,0,1,0,0,0,0.114427083333333,0.0,4,0,0
